epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
373,598.213,0.57221,0.37923,0.84087,0.97078,0.98454,0.99224,0.81652,0.71358,0.35473,0.85684,0.00101983,0.00101983,0.00101983
374,599.814,0.58344,0.38827,0.84392,0.96868,0.98238,0.99227,0.8204,0.70343,0.37191,0.85482,0.00101921,0.00101921,0.00101921
375,601.431,0.56001,0.38846,0.84328,0.97446,0.96853,0.99116,0.82324,0.71228,0.37625,0.85625,0.00101859,0.00101859,0.00101859
376,603.032,0.55732,0.37384,0.84404,0.97478,0.97423,0.98985,0.83143,0.70727,0.37752,0.84906,0.00101797,0.00101797,0.00101797
377,604.603,0.59855,0.39884,0.83992,0.97817,0.9768,0.99001,0.82768,0.70461,0.37581,0.84781,0.00101735,0.00101735,0.00101735
378,606.237,0.55469,0.38889,0.83623,0.96944,0.9768,0.98998,0.82476,0.69581,0.37244,0.85057,0.00101673,0.00101673,0.00101673
379,607.926,0.5843,0.39256,0.84122,0.97428,0.97862,0.99263,0.82619,0.68594,0.36932,0.85343,0.00101611,0.00101611,0.00101611
380,609.656,0.55065,0.38043,0.85506,0.96707,0.98246,0.99091,0.81622,0.70959,0.37641,0.85158,0.00101549,0.00101549,0.00101549
381,611.391,0.57736,0.38784,0.82904,0.96863,0.97976,0.99088,0.82548,0.7011,0.3656,0.84892,0.00101488,0.00101488,0.00101488
382,613.019,0.57651,0.39449,0.83612,0.95748,0.98101,0.98843,0.81413,0.70576,0.37676,0.84496,0.00101426,0.00101426,0.00101426
383,614.628,0.59658,0.39973,0.85597,0.96019,0.97485,0.98342,0.8092,0.71371,0.39052,0.84424,0.00101364,0.00101364,0.00101364
384,616.286,0.59328,0.38778,0.84683,0.96207,0.98033,0.98485,0.81288,0.71409,0.38221,0.84415,0.00101302,0.00101302,0.00101302
385,617.903,0.61175,0.3972,0.853,0.96528,0.98454,0.98564,0.81189,0.71974,0.37085,0.84894,0.0010124,0.0010124,0.0010124
386,619.55,0.59205,0.39825,0.85206,0.96688,0.97928,0.99239,0.8199,0.70779,0.36643,0.84531,0.00101178,0.00101178,0.00101178
387,621.204,0.6052,0.3961,0.85222,0.97405,0.9768,0.99057,0.82412,0.70785,0.35851,0.84462,0.00101116,0.00101116,0.00101116
388,622.848,0.58917,0.39886,0.84523,0.97421,0.98353,0.99321,0.82111,0.70145,0.35212,0.84284,0.00101054,0.00101054,0.00101054
389,624.433,0.55056,0.37375,0.83683,0.97982,0.98212,0.99286,0.82729,0.68642,0.34787,0.83823,0.00100993,0.00100993,0.00100993
390,626.09,0.57661,0.39354,0.85107,0.98188,0.97568,0.98775,0.8167,0.71091,0.36104,0.83967,0.00100931,0.00100931,0.00100931
391,627.769,0.57469,0.38329,0.8373,0.9851,0.9768,0.99279,0.80422,0.72577,0.36253,0.84154,0.00100869,0.00100869,0.00100869
392,629.4,0.56379,0.38967,0.83362,0.97861,0.97134,0.9898,0.81674,0.70177,0.35256,0.83558,0.00100807,0.00100807,0.00100807
393,631.012,0.57128,0.38372,0.83954,0.98253,0.98006,0.99152,0.81312,0.70654,0.35263,0.83363,0.00100745,0.00100745,0.00100745
394,632.71,0.59063,0.39831,0.85751,0.98082,0.98036,0.99138,0.81711,0.70715,0.35845,0.83415,0.00100683,0.00100683,0.00100683
395,634.291,0.59128,0.385,0.84143,0.97578,0.97895,0.99039,0.82213,0.69348,0.35049,0.83829,0.00100621,0.00100621,0.00100621
396,635.926,0.59072,0.39718,0.83531,0.96479,0.97526,0.98955,0.81622,0.71308,0.36787,0.84666,0.00100559,0.00100559,0.00100559
397,637.511,0.60134,0.40258,0.83998,0.97157,0.96707,0.98893,0.8134,0.72261,0.37487,0.84939,0.00100497,0.00100497,0.00100497
398,639.128,0.584,0.37435,0.84104,0.97007,0.97925,0.99053,0.8252,0.72499,0.36962,0.84878,0.00100436,0.00100436,0.00100436
399,640.73,0.57398,0.38529,0.83184,0.97595,0.97996,0.99067,0.82672,0.70722,0.36584,0.84355,0.00100374,0.00100374,0.00100374
400,642.297,0.58601,0.40511,0.85738,0.9735,0.97778,0.99118,0.82919,0.70016,0.35526,0.84417,0.00100312,0.00100312,0.00100312
401,643.874,0.54329,0.36657,0.84853,0.96931,0.97203,0.98908,0.81478,0.7235,0.37074,0.84541,0.0010025,0.0010025,0.0010025
402,645.455,0.56258,0.39666,0.83731,0.97135,0.98711,0.99125,0.80821,0.72694,0.38328,0.84326,0.00100188,0.00100188,0.00100188
403,647.042,0.56143,0.37489,0.84573,0.97768,0.98595,0.99108,0.81655,0.71636,0.36972,0.83877,0.00100126,0.00100126,0.00100126
404,648.658,0.56559,0.3731,0.83798,0.97795,0.98564,0.99135,0.82121,0.71408,0.36731,0.84108,0.00100064,0.00100064,0.00100064
405,650.212,0.56777,0.38804,0.84312,0.98042,0.98969,0.99284,0.82971,0.70929,0.36347,0.84236,0.00100003,0.00100003,0.00100003
406,651.798,0.56317,0.36913,0.83573,0.97938,0.99094,0.99194,0.82916,0.69592,0.3576,0.84245,0.000999406,0.000999406,0.000999406
407,653.419,0.55301,0.36957,0.84372,0.97601,0.98969,0.99333,0.8272,0.69654,0.35406,0.84571,0.000998787,0.000998787,0.000998787
408,655.006,0.59121,0.39434,0.84928,0.98001,0.98969,0.99183,0.8327,0.68468,0.35189,0.84613,0.000998169,0.000998169,0.000998169
409,656.662,0.53732,0.36088,0.82785,0.98272,0.98969,0.99195,0.8303,0.68231,0.35332,0.84695,0.00099755,0.00099755,0.00099755
410,658.222,0.56544,0.38269,0.84023,0.97631,0.98573,0.9905,0.82856,0.6841,0.34999,0.84794,0.000996931,0.000996931,0.000996931
411,659.808,0.53935,0.36767,0.84711,0.9751,0.97508,0.98836,0.83568,0.69369,0.34354,0.84966,0.000996313,0.000996313,0.000996313
412,661.425,0.53068,0.37247,0.82233,0.97161,0.97781,0.98969,0.81936,0.72564,0.34801,0.85697,0.000995694,0.000995694,0.000995694
413,662.975,0.56991,0.37223,0.8366,0.96939,0.98196,0.98996,0.82509,0.71519,0.34052,0.8514,0.000995075,0.000995075,0.000995075
414,664.61,0.55916,0.36068,0.82661,0.97641,0.98106,0.99268,0.82076,0.711,0.35128,0.84471,0.000994456,0.000994456,0.000994456
415,666.22,0.53815,0.3523,0.83682,0.96375,0.97479,0.98876,0.81914,0.70688,0.34795,0.84167,0.000993838,0.000993838,0.000993838
416,667.846,0.55759,0.37121,0.8401,0.96604,0.98307,0.98711,0.82334,0.70145,0.35514,0.84139,0.000993219,0.000993219,0.000993219
417,669.42,0.59674,0.38122,0.84918,0.97434,0.98251,0.98693,0.83116,0.69144,0.34397,0.83983,0.0009926,0.0009926,0.0009926
418,671.028,0.54629,0.36931,0.84182,0.97676,0.98196,0.9884,0.82824,0.68681,0.34636,0.84411,0.000991981,0.000991981,0.000991981
419,672.599,0.56839,0.36935,0.83714,0.97142,0.9768,0.98715,0.82417,0.69008,0.35105,0.84627,0.000991363,0.000991363,0.000991363
420,674.224,0.57119,0.3845,0.83985,0.97205,0.97983,0.9893,0.82876,0.70348,0.34926,0.84993,0.000990744,0.000990744,0.000990744
421,675.84,0.56656,0.3728,0.83407,0.96931,0.97974,0.98808,0.82636,0.69245,0.34239,0.85036,0.000990125,0.000990125,0.000990125
422,677.398,0.55419,0.37552,0.84011,0.96568,0.98043,0.98973,0.83075,0.6934,0.34461,0.84977,0.000989506,0.000989506,0.000989506
423,679.023,0.55438,0.36361,0.82965,0.9859,0.96993,0.99249,0.82411,0.70084,0.35433,0.85264,0.000988888,0.000988888,0.000988888
424,680.643,0.58584,0.38139,0.84039,0.98803,0.9759,0.99117,0.81994,0.71492,0.36079,0.85746,0.000988269,0.000988269,0.000988269
425,682.255,0.56185,0.38045,0.85169,0.96056,0.9858,0.98875,0.8152,0.71262,0.35812,0.8556,0.00098765,0.00098765,0.00098765
426,683.894,0.55317,0.36344,0.84461,0.96217,0.98454,0.9918,0.82558,0.6997,0.35067,0.85281,0.000987031,0.000987031,0.000987031
427,685.52,0.55537,0.36913,0.83738,0.96525,0.98454,0.99166,0.82175,0.69077,0.35883,0.84922,0.000986413,0.000986413,0.000986413
428,687.115,0.54708,0.36691,0.83765,0.96918,0.98286,0.99141,0.82948,0.69749,0.35353,0.84892,0.000985794,0.000985794,0.000985794
429,688.67,0.51855,0.35134,0.83668,0.96653,0.98273,0.99112,0.82928,0.69359,0.35329,0.84919,0.000985175,0.000985175,0.000985175
430,690.289,0.55061,0.36238,0.84013,0.94707,0.98651,0.99044,0.81817,0.69704,0.36937,0.84883,0.000984556,0.000984556,0.000984556
431,691.866,0.53969,0.37167,0.838,0.95246,0.98022,0.9915,0.81369,0.69003,0.37501,0.84453,0.000983938,0.000983938,0.000983938
432,693.505,0.53579,0.362,0.84285,0.96245,0.97423,0.98977,0.81272,0.70852,0.37074,0.84387,0.000983319,0.000983319,0.000983319
433,695.046,0.53295,0.35707,0.83671,0.97061,0.97335,0.99003,0.81438,0.72018,0.36301,0.84002,0.0009827,0.0009827,0.0009827
434,696.645,0.56557,0.38257,0.83795,0.98006,0.97815,0.99315,0.82454,0.69564,0.35735,0.83215,0.000982081,0.000982081,0.000982081
435,698.305,0.55934,0.36716,0.83381,0.97615,0.98467,0.99312,0.81866,0.69825,0.34706,0.83199,0.000981462,0.000981462,0.000981462
436,699.908,0.56067,0.36964,0.8422,0.9777,0.98561,0.99157,0.82822,0.69622,0.35203,0.83664,0.000980844,0.000980844,0.000980844
437,701.461,0.55759,0.36984,0.83675,0.98029,0.98534,0.99176,0.82675,0.70986,0.35357,0.83944,0.000980225,0.000980225,0.000980225
438,703.025,0.55038,0.36834,0.84483,0.97506,0.98196,0.99073,0.82639,0.70747,0.3503,0.83823,0.000979606,0.000979606,0.000979606
439,704.627,0.54986,0.37607,0.84342,0.97457,0.97664,0.98968,0.82471,0.70181,0.3498,0.83691,0.000978988,0.000978988,0.000978988
440,706.219,0.5574,0.3744,0.83908,0.98498,0.97466,0.99188,0.82525,0.69661,0.35449,0.84069,0.000978369,0.000978369,0.000978369
441,707.74,0.55687,0.38209,0.83502,0.98593,0.96907,0.98986,0.82165,0.69372,0.36117,0.84008,0.00097775,0.00097775,0.00097775
442,709.299,0.54899,0.36941,0.84962,0.97759,0.97423,0.99072,0.82106,0.68899,0.36404,0.84374,0.000977131,0.000977131,0.000977131
443,710.909,0.56279,0.38016,0.83782,0.97992,0.96396,0.98851,0.82367,0.70097,0.36544,0.84882,0.000976513,0.000976513,0.000976513
444,712.48,0.56323,0.37486,0.83694,0.97777,0.9607,0.98557,0.8183,0.71883,0.3637,0.8549,0.000975894,0.000975894,0.000975894
445,714.02,0.60305,0.39053,0.84899,0.97166,0.982,0.98882,0.8271,0.70906,0.36259,0.85298,0.000975275,0.000975275,0.000975275
446,715.607,0.55801,0.38239,0.84342,0.98662,0.97423,0.99131,0.82147,0.70854,0.34742,0.84987,0.000974656,0.000974656,0.000974656
447,717.192,0.53825,0.35769,0.83673,0.97752,0.98293,0.99274,0.82277,0.71977,0.35169,0.85149,0.000974038,0.000974038,0.000974038
448,718.741,0.56197,0.37554,0.83568,0.97807,0.98969,0.99294,0.82004,0.70794,0.34976,0.84726,0.000973419,0.000973419,0.000973419
449,720.405,0.56723,0.3704,0.8302,0.97665,0.98819,0.99303,0.81991,0.71199,0.35701,0.84553,0.0009728,0.0009728,0.0009728
450,722.019,0.596,0.38051,0.84088,0.96268,0.9768,0.98651,0.81179,0.7159,0.35259,0.84508,0.000972181,0.000972181,0.000972181
451,723.65,0.54059,0.37063,0.84351,0.97864,0.96937,0.99094,0.82819,0.70303,0.35247,0.83963,0.000971562,0.000971562,0.000971562
452,725.275,0.5524,0.37166,0.84728,0.97352,0.9734,0.99112,0.82767,0.68674,0.35202,0.8334,0.000970944,0.000970944,0.000970944
453,726.877,0.54464,0.36509,0.82853,0.98125,0.96372,0.98962,0.83289,0.6783,0.35489,0.83411,0.000970325,0.000970325,0.000970325
454,728.499,0.53872,0.35309,0.83441,0.97047,0.97982,0.98903,0.82619,0.69474,0.3505,0.84117,0.000969706,0.000969706,0.000969706
455,730.086,0.53615,0.35899,0.83497,0.96862,0.98778,0.98944,0.82788,0.69012,0.34458,0.8461,0.000969088,0.000969088,0.000969088
456,731.641,0.53973,0.37081,0.84073,0.97364,0.97913,0.98824,0.82474,0.69936,0.34757,0.84949,0.000968469,0.000968469,0.000968469
457,733.202,0.53879,0.36708,0.82774,0.96522,0.98535,0.98851,0.82757,0.7059,0.35843,0.8487,0.00096785,0.00096785,0.00096785
458,734.789,0.54488,0.36391,0.838,0.96324,0.98327,0.98837,0.82629,0.70945,0.37121,0.84654,0.000967231,0.000967231,0.000967231
459,736.43,0.54135,0.35279,0.83641,0.95624,0.98607,0.98611,0.81845,0.72051,0.36573,0.8435,0.000966613,0.000966613,0.000966613
460,738.035,0.54461,0.3695,0.84247,0.97039,0.98179,0.99215,0.82845,0.70777,0.35841,0.84453,0.000965994,0.000965994,0.000965994
461,739.585,0.52976,0.35466,0.83114,0.98156,0.98711,0.99314,0.82589,0.70512,0.35042,0.84638,0.000965375,0.000965375,0.000965375
462,741.29,0.53346,0.36201,0.83562,0.98652,0.98711,0.99317,0.82563,0.71396,0.35531,0.84837,0.000964756,0.000964756,0.000964756
463,742.853,0.51367,0.34961,0.8323,0.98615,0.98645,0.99295,0.82964,0.70451,0.34679,0.84713,0.000964138,0.000964138,0.000964138
464,744.448,0.54221,0.35826,0.83033,0.9768,0.98196,0.98993,0.82847,0.71101,0.3423,0.84588,0.000963519,0.000963519,0.000963519
465,746.002,0.54982,0.37063,0.83029,0.97997,0.98196,0.99124,0.82699,0.7137,0.34157,0.84626,0.0009629,0.0009629,0.0009629
466,747.615,0.53397,0.35532,0.83456,0.98436,0.97607,0.99086,0.82765,0.70129,0.34396,0.84409,0.000962281,0.000962281,0.000962281
467,749.186,0.58095,0.36469,0.83866,0.97533,0.98711,0.99177,0.82834,0.70117,0.34175,0.84173,0.000961663,0.000961663,0.000961663
468,750.765,0.53117,0.36249,0.83747,0.97733,0.98197,0.99192,0.82811,0.69025,0.33908,0.83729,0.000961044,0.000961044,0.000961044
469,752.322,0.55107,0.3697,0.83009,0.97975,0.98629,0.9932,0.82471,0.70868,0.34047,0.83933,0.000960425,0.000960425,0.000960425
470,753.912,0.52385,0.36205,0.83645,0.96969,0.98548,0.99304,0.82276,0.71156,0.34991,0.84542,0.000959806,0.000959806,0.000959806
471,755.503,0.54948,0.35457,0.8284,0.96748,0.98508,0.99315,0.82513,0.70724,0.35295,0.84296,0.000959187,0.000959187,0.000959187
472,757.094,0.51464,0.36049,0.83518,0.97657,0.98428,0.99298,0.82948,0.69233,0.35302,0.84645,0.000958569,0.000958569,0.000958569
473,758.646,0.53899,0.36395,0.83504,0.97658,0.97477,0.99109,0.82345,0.69002,0.34393,0.84745,0.00095795,0.00095795,0.00095795
474,760.261,0.55139,0.36953,0.83524,0.9565,0.98196,0.99085,0.82792,0.68852,0.34832,0.84744,0.000957331,0.000957331,0.000957331
475,761.881,0.52438,0.36342,0.83108,0.96617,0.97938,0.99155,0.8249,0.68374,0.35439,0.8466,0.000956713,0.000956713,0.000956713
476,763.534,0.54718,0.36677,0.83712,0.94723,0.98507,0.99056,0.82004,0.69712,0.36718,0.84367,0.000956094,0.000956094,0.000956094
477,765.133,0.57071,0.37967,0.83937,0.95838,0.97425,0.98728,0.81883,0.70459,0.36449,0.8429,0.000955475,0.000955475,0.000955475
478,766.775,0.54703,0.35808,0.83202,0.94708,0.98891,0.98884,0.82643,0.6863,0.35383,0.84496,0.000954856,0.000954856,0.000954856
479,768.391,0.54082,0.3513,0.82672,0.98328,0.96907,0.9893,0.82324,0.70526,0.35217,0.84848,0.000954237,0.000954237,0.000954237
480,770.013,0.53279,0.34709,0.82671,0.96843,0.98231,0.99128,0.81762,0.70229,0.35369,0.84822,0.000953619,0.000953619,0.000953619
481,771.603,0.56209,0.35389,0.83263,0.98131,0.98595,0.99366,0.83027,0.69179,0.33811,0.84538,0.000953,0.000953,0.000953
482,773.223,0.5463,0.37293,0.82859,0.98723,0.98086,0.99305,0.82793,0.69612,0.34095,0.84313,0.000952381,0.000952381,0.000952381
483,774.878,0.58035,0.37559,0.84333,0.98357,0.98196,0.9927,0.8298,0.69177,0.33836,0.84158,0.000951763,0.000951763,0.000951763
484,776.482,0.56371,0.3602,0.83864,0.97899,0.98677,0.99353,0.82607,0.70767,0.34681,0.84835,0.000951144,0.000951144,0.000951144
485,778.143,0.5431,0.3556,0.83544,0.97154,0.98595,0.99134,0.82274,0.71186,0.34138,0.84758,0.000950525,0.000950525,0.000950525
486,779.892,0.56973,0.35729,0.84128,0.96766,0.98536,0.98998,0.81915,0.71352,0.35188,0.8435,0.000949906,0.000949906,0.000949906
487,781.623,0.52922,0.356,0.83296,0.96349,0.9801,0.98942,0.81569,0.7162,0.35968,0.84232,0.000949288,0.000949288,0.000949288
488,783.27,0.53999,0.3632,0.83251,0.97353,0.98075,0.99263,0.82324,0.7118,0.35852,0.84212,0.000948669,0.000948669,0.000948669
489,784.876,0.54714,0.36096,0.84146,0.9786,0.97255,0.99313,0.82842,0.70445,0.34925,0.83916,0.00094805,0.00094805,0.00094805
490,786.577,0.53085,0.35928,0.83014,0.9667,0.97263,0.98941,0.83056,0.68658,0.34679,0.83706,0.000947431,0.000947431,0.000947431
491,788.307,0.53412,0.36484,0.83832,0.97098,0.9867,0.99345,0.82954,0.68892,0.34083,0.8406,0.000946812,0.000946812,0.000946812
492,789.967,0.50657,0.34844,0.83795,0.96635,0.98364,0.99123,0.83422,0.69427,0.34789,0.83942,0.000946194,0.000946194,0.000946194
493,791.565,0.55328,0.37362,0.84147,0.96638,0.97675,0.99299,0.83041,0.69901,0.34791,0.8381,0.000945575,0.000945575,0.000945575
494,793.195,0.53971,0.35678,0.83953,0.95796,0.98711,0.99058,0.82979,0.68927,0.35176,0.83282,0.000944956,0.000944956,0.000944956
495,794.832,0.51728,0.35443,0.83638,0.96718,0.97423,0.99232,0.82926,0.69935,0.35276,0.8386,0.000944338,0.000944338,0.000944338
496,796.495,0.51938,0.34499,0.81803,0.96967,0.97818,0.9915,0.8323,0.69426,0.34797,0.8394,0.000943719,0.000943719,0.000943719
497,798.174,0.55955,0.35597,0.83657,0.97011,0.98226,0.9903,0.83392,0.68999,0.344,0.84221,0.0009431,0.0009431,0.0009431
498,799.842,0.52961,0.35896,0.83474,0.96815,0.99201,0.99252,0.83824,0.6777,0.34378,0.84429,0.000942481,0.000942481,0.000942481
499,801.543,0.48702,0.335,0.82989,0.96742,0.98366,0.99169,0.8396,0.6747,0.34155,0.84095,0.000941862,0.000941862,0.000941862
500,803.189,0.49448,0.3505,0.82995,0.95585,0.98891,0.99331,0.8329,0.68192,0.34793,0.84153,0.000941244,0.000941244,0.000941244
501,804.811,0.52908,0.36606,0.83388,0.95817,0.98969,0.99337,0.83543,0.68572,0.34572,0.83781,0.000940625,0.000940625,0.000940625
502,806.46,0.49868,0.34299,0.83268,0.97983,0.98969,0.9936,0.8352,0.69274,0.33914,0.84023,0.000940006,0.000940006,0.000940006
503,808.113,0.53011,0.35518,0.83565,0.98141,0.98724,0.99347,0.84043,0.68712,0.33341,0.83972,0.000939388,0.000939388,0.000939388
504,809.818,0.5305,0.34788,0.82013,0.9753,0.97857,0.99027,0.82723,0.70661,0.34042,0.84403,0.000938769,0.000938769,0.000938769
505,811.367,0.52318,0.35896,0.82754,0.97458,0.98196,0.99265,0.82343,0.70771,0.33937,0.85153,0.00093815,0.00093815,0.00093815
506,812.966,0.52014,0.35087,0.83463,0.97429,0.97938,0.99,0.82545,0.70291,0.34108,0.85149,0.000937531,0.000937531,0.000937531
507,814.57,0.51715,0.34528,0.82469,0.97854,0.98196,0.9922,0.81598,0.70912,0.34361,0.84987,0.000936913,0.000936913,0.000936913
508,816.158,0.52828,0.34607,0.8306,0.976,0.98041,0.99026,0.81615,0.70599,0.35171,0.8429,0.000936294,0.000936294,0.000936294
509,817.721,0.52866,0.35228,0.8297,0.97355,0.98552,0.99219,0.82356,0.69932,0.34866,0.84152,0.000935675,0.000935675,0.000935675
510,819.26,0.5502,0.35549,0.83792,0.97831,0.98196,0.99269,0.82123,0.69886,0.34526,0.8407,0.000935056,0.000935056,0.000935056
511,820.79,0.55144,0.35753,0.83078,0.98223,0.98454,0.99319,0.82978,0.69103,0.34119,0.83606,0.000934438,0.000934438,0.000934438
512,822.434,0.53113,0.35737,0.83429,0.97955,0.98237,0.99334,0.83476,0.6861,0.33425,0.82921,0.000933819,0.000933819,0.000933819
513,823.979,0.53689,0.37363,0.8387,0.97593,0.98405,0.99334,0.83495,0.68938,0.33591,0.82941,0.0009332,0.0009332,0.0009332
514,825.548,0.52742,0.36322,0.83599,0.97816,0.9896,0.9938,0.82348,0.70243,0.34698,0.83188,0.000932581,0.000932581,0.000932581
515,827.129,0.55439,0.36026,0.82534,0.9743,0.96629,0.98722,0.81262,0.71022,0.3345,0.83475,0.000931963,0.000931963,0.000931963
516,828.726,0.53285,0.35391,0.8299,0.97238,0.97693,0.9908,0.81591,0.701,0.35595,0.83513,0.000931344,0.000931344,0.000931344
517,830.29,0.5222,0.36937,0.82055,0.96976,0.98842,0.99331,0.81724,0.6887,0.36015,0.83216,0.000930725,0.000930725,0.000930725
518,831.861,0.51844,0.35656,0.84307,0.9652,0.98765,0.9933,0.82255,0.69616,0.36152,0.8334,0.000930106,0.000930106,0.000930106
519,833.47,0.53761,0.36096,0.83843,0.95998,0.98969,0.99322,0.82433,0.69506,0.35296,0.83102,0.000929487,0.000929487,0.000929487
520,835.132,0.53392,0.35104,0.8377,0.9788,0.98969,0.99334,0.82711,0.69311,0.34739,0.83428,0.000928869,0.000928869,0.000928869
521,836.707,0.51737,0.34853,0.82785,0.97887,0.98969,0.99341,0.83478,0.69461,0.34831,0.83968,0.00092825,0.00092825,0.00092825
522,838.32,0.52808,0.36047,0.83521,0.97139,0.98323,0.99146,0.82019,0.70857,0.34259,0.84865,0.000927631,0.000927631,0.000927631
523,839.967,0.52781,0.35052,0.82147,0.98214,0.98098,0.9935,0.8249,0.714,0.34375,0.848,0.000927013,0.000927013,0.000927013
524,841.622,0.54407,0.35092,0.8361,0.9717,0.98357,0.99141,0.83646,0.70052,0.33895,0.85023,0.000926394,0.000926394,0.000926394
525,843.267,0.53719,0.34901,0.83107,0.96973,0.98711,0.99321,0.83424,0.70694,0.34065,0.85068,0.000925775,0.000925775,0.000925775
526,844.942,0.53416,0.35457,0.83606,0.97005,0.98454,0.99067,0.83315,0.71243,0.34495,0.84878,0.000925156,0.000925156,0.000925156
527,846.534,0.54061,0.35371,0.83745,0.98207,0.98746,0.99342,0.8458,0.69092,0.34775,0.84123,0.000924538,0.000924538,0.000924538
528,848.199,0.52505,0.33885,0.82759,0.96842,0.98633,0.9876,0.82875,0.69464,0.35406,0.8437,0.000923919,0.000923919,0.000923919
529,849.842,0.52951,0.34518,0.82527,0.97383,0.98313,0.98716,0.81848,0.69681,0.36224,0.84573,0.0009233,0.0009233,0.0009233
530,851.511,0.53116,0.35842,0.83667,0.96264,0.97407,0.98568,0.81352,0.70352,0.37048,0.85018,0.000922681,0.000922681,0.000922681
531,853.176,0.53186,0.36614,0.82935,0.97042,0.97976,0.98689,0.82219,0.70377,0.36242,0.85383,0.000922063,0.000922063,0.000922063
532,854.795,0.52673,0.35022,0.83328,0.97558,0.97473,0.98268,0.82315,0.69877,0.36186,0.84757,0.000921444,0.000921444,0.000921444
533,856.392,0.52262,0.34224,0.82288,0.97344,0.97165,0.98103,0.81782,0.70692,0.35444,0.84907,0.000920825,0.000920825,0.000920825
534,858.095,0.5078,0.34036,0.84011,0.96943,0.97165,0.98231,0.8122,0.71118,0.35975,0.84827,0.000920206,0.000920206,0.000920206
535,859.726,0.5305,0.36006,0.84033,0.971,0.96649,0.98291,0.8183,0.70201,0.35854,0.84492,0.000919587,0.000919587,0.000919587
536,861.425,0.53467,0.35314,0.82773,0.98034,0.96488,0.99006,0.82516,0.69507,0.36296,0.84609,0.000918969,0.000918969,0.000918969
537,863.048,0.5111,0.3414,0.83002,0.97296,0.98402,0.99251,0.82249,0.70532,0.35446,0.84943,0.00091835,0.00091835,0.00091835
538,864.687,0.5352,0.35308,0.83537,0.96632,0.98065,0.99028,0.8327,0.70406,0.35859,0.84612,0.000917731,0.000917731,0.000917731
539,866.292,0.53285,0.35212,0.83578,0.9547,0.97695,0.98808,0.82462,0.703,0.35643,0.84521,0.000917112,0.000917112,0.000917112
540,867.941,0.50655,0.33635,0.82956,0.96929,0.96702,0.99152,0.82614,0.70198,0.35498,0.84037,0.000916494,0.000916494,0.000916494
541,869.553,0.53927,0.35766,0.82581,0.9626,0.97938,0.99009,0.82912,0.69484,0.35806,0.83599,0.000915875,0.000915875,0.000915875
542,871.189,0.50409,0.33765,0.81352,0.97642,0.97431,0.99233,0.82769,0.6986,0.34611,0.83741,0.000915256,0.000915256,0.000915256
543,872.774,0.53854,0.35707,0.83701,0.97943,0.9768,0.98983,0.82994,0.70841,0.33205,0.84161,0.000914637,0.000914637,0.000914637
544,874.399,0.52098,0.33871,0.83446,0.98013,0.98123,0.9898,0.82794,0.70905,0.33869,0.84282,0.000914019,0.000914019,0.000914019
545,876.024,0.52138,0.35252,0.83703,0.97544,0.98172,0.98957,0.83143,0.70187,0.33727,0.83791,0.0009134,0.0009134,0.0009134
546,877.582,0.51741,0.35705,0.83541,0.97802,0.98636,0.99225,0.8316,0.69511,0.34128,0.83197,0.000912781,0.000912781,0.000912781
547,879.25,0.51922,0.34789,0.82954,0.97796,0.98454,0.99035,0.82547,0.70469,0.34977,0.83511,0.000912162,0.000912162,0.000912162
548,880.96,0.52463,0.34411,0.83857,0.96603,0.98156,0.98861,0.82527,0.70783,0.35549,0.83937,0.000911544,0.000911544,0.000911544
549,882.58,0.52615,0.35467,0.83478,0.9674,0.98095,0.98881,0.82551,0.69679,0.3553,0.83773,0.000910925,0.000910925,0.000910925
550,884.22,0.49897,0.33507,0.82141,0.97736,0.98454,0.99298,0.8222,0.70156,0.35232,0.83511,0.000910306,0.000910306,0.000910306
551,885.798,0.50948,0.34351,0.8221,0.98156,0.98969,0.9937,0.82314,0.70238,0.34035,0.83653,0.000909688,0.000909688,0.000909688
552,887.436,0.50893,0.35666,0.83172,0.97755,0.98704,0.99291,0.8167,0.70849,0.34491,0.83809,0.000909069,0.000909069,0.000909069
553,889.124,0.5183,0.34701,0.84229,0.97947,0.98665,0.99144,0.81857,0.71197,0.35116,0.83626,0.00090845,0.00090845,0.00090845
554,890.773,0.50463,0.33726,0.8301,0.98131,0.98703,0.99336,0.82693,0.69429,0.34268,0.83408,0.000907831,0.000907831,0.000907831
555,892.365,0.51241,0.34145,0.82632,0.97604,0.97181,0.99182,0.82603,0.69974,0.34683,0.8358,0.000907213,0.000907213,0.000907213
556,894.019,0.52846,0.34068,0.83969,0.9592,0.98209,0.99194,0.8236,0.71932,0.34809,0.84251,0.000906594,0.000906594,0.000906594
557,895.638,0.50296,0.3425,0.83475,0.96072,0.98651,0.98994,0.81704,0.72953,0.3604,0.84543,0.000905975,0.000905975,0.000905975
558,897.214,0.51026,0.33969,0.83403,0.96625,0.98539,0.99168,0.8275,0.72564,0.36207,0.84965,0.000905356,0.000905356,0.000905356
559,898.831,0.51787,0.34123,0.83145,0.97091,0.98598,0.99163,0.82562,0.72674,0.35998,0.84803,0.000904737,0.000904737,0.000904737
